score,dataset,feature_count,dataset_size,number_of_classes,model,ensemble,ensemble_size,voting_system
0.983321690179,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,15,Arithmetic Mean
0.976406926407,thyroid,5,215,3,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.831512006512,spect,44,267,2,Back Propagation PyBrain,Random Networks,15,Arithmetic Mean
0.863923368298,crx,46,653,2,Back Propagation PyBrain,Random Networks,20,Arithmetic Mean
0.716806239737,breast_cancer,43,286,2,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.96,iris,4,150,3,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.863805361305,crx,46,653,2,Back Propagation PyBrain,Random Networks,60,Arithmetic Mean
0.975,soybean_small,72,47,4,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.873157051282,crx,46,653,2,Back Propagation PyBrain,Random Networks,15,Arithmetic Mean
0.831664631665,spect,44,267,2,Back Propagation PyBrain,Random Networks,12,Arithmetic Mean
0.956332427263,house_votes,48,435,2,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.984352618014,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.983333333333,wine,13,178,3,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.622534894549,glass,9,214,6,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.724425287356,breast_cancer,43,286,2,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.946666666667,iris,4,150,3,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.983299986435,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,20,Arithmetic Mean
1.0,soybean_small,72,47,4,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.86697770979,crx,46,653,2,Back Propagation PyBrain,Random Networks,70,Arithmetic Mean
0.859378642191,crx,46,653,2,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.972041623667,dermatology,130,358,6,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.982258319768,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,12,Arithmetic Mean
0.920098039216,ionosphere,34,351,2,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.652418694959,glass,9,214,6,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.835358160358,spect,44,267,2,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.983333333333,wine,13,178,3,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.958660525521,house_votes,48,435,2,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.925821661998,ionosphere,34,351,2,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.966795665635,dermatology,130,358,6,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.870055361305,crx,46,653,2,Back Propagation PyBrain,Random Networks,12,Arithmetic Mean
0.966883116883,thyroid,5,215,3,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.96,iris,4,150,3,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.702750410509,breast_cancer,43,286,2,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.962554112554,thyroid,5,215,3,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
1.0,soybean_small,72,47,4,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.59168841075,glass,9,214,6,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.873226981352,crx,46,653,2,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.983006535948,wine,13,178,3,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.953951474882,house_votes,48,435,2,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.835083435083,spect,44,267,2,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.977743378053,dermatology,130,358,6,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.92835200747,ionosphere,34,351,2,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.962337662338,thyroid,5,215,3,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.860846445221,crx,46,653,2,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.983354358835,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.96,iris,4,150,3,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.71275862069,breast_cancer,43,286,2,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
1.0,soybean_small,72,47,4,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.967804288735,house_votes,48,435,2,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.563549882612,glass,9,214,6,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.976406926407,thyroid,5,215,3,Back Propagation PyBrain,Random Networks,100,Arithmetic Mean
0.984341653102,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.812983312983,spect,44,267,2,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.847043997669,crx,46,653,2,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.955521155831,dermatology,130,358,6,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.971895424837,wine,13,178,3,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.984352618014,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.937012138189,ionosphere,34,351,2,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.828367928368,spect,44,267,2,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.95627957314,house_votes,48,435,2,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.962337662338,thyroid,5,215,3,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.798015873016,spect,44,267,2,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.977060273105,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.983299986435,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,60,Arithmetic Mean
0.843896416084,crx,46,653,2,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.80313500904,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.822213486506,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.557891098011,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,1,Arithmetic Mean
0.815862529099,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.575626429941,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,2,Arithmetic Mean
0.983299986435,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,70,Arithmetic Mean
0.824786346998,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.585563870279,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,4,Arithmetic Mean
0.838401178818,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.828101450309,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,15,Arithmetic Mean
0.586812904393,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,8,Arithmetic Mean
0.590871738668,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,6,Arithmetic Mean
0.592985509515,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,12,Arithmetic Mean
0.839776366574,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,12,Arithmetic Mean
0.581455061643,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,15,Arithmetic Mean
0.835380178969,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,25,Arithmetic Mean
0.853622303622,spect,44,267,2,Back Propagation PyBrain,Random Networks,100,Arithmetic Mean
0.587442790654,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,25,Arithmetic Mean
0.829243615012,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,20,Arithmetic Mean
0.839836753047,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,30,Arithmetic Mean
0.830885088769,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,40,Arithmetic Mean
0.862337558275,crx,46,653,2,Back Propagation PyBrain,Random Networks,100,Arithmetic Mean
0.593530420825,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,20,Arithmetic Mean
0.59420579165,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,30,Arithmetic Mean
0.833750780197,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,50,Arithmetic Mean
0.588953268814,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,40,Arithmetic Mean
0.983299986435,tic_tac_toe,27,958,2,Back Propagation PyBrain,Random Networks,100,Arithmetic Mean
0.586880933937,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,50,Arithmetic Mean
0.8412940438,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,60,Arithmetic Mean
0.587492430828,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,60,Arithmetic Mean
0.835310554608,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,70,Arithmetic Mean
0.586181909384,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,70,Arithmetic Mean
0.833810688139,urban_land_cover,147,675,9,Back Propagation PyBrain,Random Networks,100,Arithmetic Mean
0.585546643913,yeast,11,1479,9,Back Propagation PyBrain,Random Networks,100,Arithmetic Mean
