score,dataset,feature_count,dataset_size,number_of_classes,model,ensemble,ensemble_size,voting_system
0.914776502567,house_votes,48,435,2,svm,Random Subspace,2,Arithmetic Mean
0.906666666667,iris,4,150,3,svm,Random Subspace,6,Majority Voting
0.793487993488,spect,44,267,2,svm,Random Subspace,6,Majority Voting
0.885952380952,ionosphere,34,351,2,svm,Random Subspace,2,Arithmetic Mean
0.930688110339,house_votes,48,435,2,svm,Random Subspace,4,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,2,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,2,Majority Voting
0.560829989995,glass,9,214,6,svm,Random Subspace,1,Majority Voting
0.919855275444,ionosphere,34,351,2,svm,Random Subspace,4,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,2,Arithmetic Mean
0.822970571096,crx,46,653,2,svm,Random Subspace,1,Majority Voting
0.886666666667,iris,4,150,3,svm,Random Subspace,4,Arithmetic Mean
0.78663003663,spect,44,267,2,svm,Random Subspace,4,Arithmetic Mean
0.710147783251,breast_cancer,43,286,2,svm,Random Subspace,6,Majority Voting
0.920897832817,dermatology,130,358,6,svm,Random Subspace,1,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,2,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,4,Majority Voting
0.611036236837,glass,9,214,6,svm,Random Subspace,2,Majority Voting
0.841125541126,thyroid,5,215,3,svm,Random Subspace,2,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,4,Arithmetic Mean
0.972187822497,wine,13,178,3,svm,Random Subspace,6,Majority Voting
0.966632266942,wine,13,178,3,svm,Random Subspace,4,Arithmetic Mean
0.713357963875,breast_cancer,43,286,2,svm,Random Subspace,4,Arithmetic Mean
0.593560581295,glass,9,214,6,svm,Random Subspace,1,Arithmetic Mean
0.935880398671,house_votes,48,435,2,svm,Random Subspace,6,Majority Voting
0.790201465201,spect,44,267,2,svm,Random Subspace,8,Majority Voting
0.911471861472,thyroid,5,215,3,svm,Random Subspace,2,Arithmetic Mean
0.88,iris,4,150,3,svm,Random Subspace,6,Arithmetic Mean
0.677387298788,tic_tac_toe,27,958,2,svm,Random Subspace,1,Majority Voting
0.911442577031,ionosphere,34,351,2,svm,Random Subspace,6,Majority Voting
0.817546620047,crx,46,653,2,svm,Random Subspace,1,Arithmetic Mean
0.942645726367,house_votes,48,435,2,svm,Random Subspace,4,Arithmetic Mean
0.790333740334,spect,44,267,2,svm,Random Subspace,6,Arithmetic Mean
0.873333333333,iris,4,150,3,svm,Random Subspace,8,Majority Voting
0.917404295051,ionosphere,34,351,2,svm,Random Subspace,4,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,4,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,4,Majority Voting
0.621409848733,glass,9,214,6,svm,Random Subspace,2,Arithmetic Mean
0.713234811166,breast_cancer,43,286,2,svm,Random Subspace,8,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,4,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,6,Majority Voting
0.947135809927,house_votes,48,435,2,svm,Random Subspace,8,Majority Voting
0.727282430213,breast_cancer,43,286,2,svm,Random Subspace,6,Arithmetic Mean
0.757792832168,crx,46,653,2,svm,Random Subspace,2,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,4,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,6,Arithmetic Mean
0.934786721706,dermatology,130,358,6,svm,Random Subspace,1,Arithmetic Mean
0.971895424837,wine,13,178,3,svm,Random Subspace,6,Arithmetic Mean
0.966339869281,wine,13,178,3,svm,Random Subspace,8,Majority Voting
0.618609171149,glass,9,214,6,svm,Random Subspace,4,Majority Voting
0.897717086835,ionosphere,34,351,2,svm,Random Subspace,8,Majority Voting
0.9,iris,4,150,3,svm,Random Subspace,12,Majority Voting
0.859956709957,thyroid,5,215,3,svm,Random Subspace,4,Majority Voting
0.794322344322,spect,44,267,2,svm,Random Subspace,8,Arithmetic Mean
0.935440316477,dermatology,130,358,6,svm,Random Subspace,2,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,6,Majority Voting
0.92,iris,4,150,3,svm,Random Subspace,8,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,8,Majority Voting
0.683594795623,tic_tac_toe,27,958,2,svm,Random Subspace,2,Majority Voting
0.701356597034,tic_tac_toe,27,958,2,svm,Random Subspace,1,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,8,Arithmetic Mean
0.709786535304,breast_cancer,43,286,2,svm,Random Subspace,12,Majority Voting
0.947082955804,house_votes,48,435,2,svm,Random Subspace,6,Arithmetic Mean
0.906926406926,thyroid,5,215,3,svm,Random Subspace,4,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,6,Arithmetic Mean
0.917324929972,ionosphere,34,351,2,svm,Random Subspace,6,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,6,Majority Voting
0.727520525452,breast_cancer,43,286,2,svm,Random Subspace,8,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,6,Arithmetic Mean
0.797476597477,spect,44,267,2,svm,Random Subspace,12,Majority Voting
0.609080755248,glass,9,214,6,svm,Random Subspace,6,Majority Voting
0.972514619883,wine,13,178,3,svm,Random Subspace,12,Majority Voting
0.845861013986,crx,46,653,2,svm,Random Subspace,2,Arithmetic Mean
0.951681264472,house_votes,48,435,2,svm,Random Subspace,8,Arithmetic Mean
0.619233459142,glass,9,214,6,svm,Random Subspace,4,Arithmetic Mean
0.913333333333,iris,4,150,3,svm,Random Subspace,12,Arithmetic Mean
0.977450980392,wine,13,178,3,svm,Random Subspace,8,Arithmetic Mean
0.953333333333,iris,4,150,3,svm,Random Subspace,15,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,8,Majority Voting
0.930685593476,house_votes,48,435,2,svm,Random Subspace,12,Majority Voting
0.916834733894,ionosphere,34,351,2,svm,Random Subspace,8,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,8,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,8,Majority Voting
0.717290640394,breast_cancer,43,286,2,svm,Random Subspace,15,Majority Voting
0.817784819347,crx,46,653,2,svm,Random Subspace,4,Majority Voting
0.915800865801,thyroid,5,215,3,svm,Random Subspace,6,Majority Voting
0.974836601307,dermatology,130,358,6,svm,Random Subspace,4,Majority Voting
0.914383753501,ionosphere,34,351,2,svm,Random Subspace,12,Majority Voting
0.790476190476,spect,44,267,2,svm,Random Subspace,12,Arithmetic Mean
0.720377668309,breast_cancer,43,286,2,svm,Random Subspace,12,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,8,Arithmetic Mean
0.793772893773,spect,44,267,2,svm,Random Subspace,15,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,12,Majority Voting
0.932499140007,dermatology,130,358,6,svm,Random Subspace,2,Arithmetic Mean
0.6312151426,glass,9,214,6,svm,Random Subspace,8,Majority Voting
0.971895424837,wine,13,178,3,svm,Random Subspace,12,Arithmetic Mean
0.646503363151,glass,9,214,6,svm,Random Subspace,6,Arithmetic Mean
0.971895424837,wine,13,178,3,svm,Random Subspace,15,Majority Voting
0.734877464279,tic_tac_toe,27,958,2,svm,Random Subspace,2,Arithmetic Mean
0.916017316017,thyroid,5,215,3,svm,Random Subspace,6,Arithmetic Mean
0.707618014107,tic_tac_toe,27,958,2,svm,Random Subspace,4,Majority Voting
0.897402597403,thyroid,5,215,3,svm,Random Subspace,8,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,12,Arithmetic Mean
0.906666666667,iris,4,150,3,svm,Random Subspace,15,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,12,Majority Voting
0.911442577031,ionosphere,34,351,2,svm,Random Subspace,15,Majority Voting
0.949408537199,house_votes,48,435,2,svm,Random Subspace,15,Majority Voting
0.951683781335,house_votes,48,435,2,svm,Random Subspace,12,Arithmetic Mean
0.972058823529,dermatology,130,358,6,svm,Random Subspace,6,Majority Voting
0.727520525452,breast_cancer,43,286,2,svm,Random Subspace,15,Arithmetic Mean
0.790476190476,spect,44,267,2,svm,Random Subspace,15,Arithmetic Mean
0.713719211823,breast_cancer,43,286,2,svm,Random Subspace,20,Majority Voting
0.838996212121,crx,46,653,2,svm,Random Subspace,6,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,12,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,12,Arithmetic Mean
0.864042832168,crx,46,653,2,svm,Random Subspace,4,Arithmetic Mean
0.915584415584,thyroid,5,215,3,svm,Random Subspace,8,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,15,Majority Voting
0.92,iris,4,150,3,svm,Random Subspace,20,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,12,Arithmetic Mean
0.642616323417,glass,9,214,6,svm,Random Subspace,12,Majority Voting
0.914547152194,ionosphere,34,351,2,svm,Random Subspace,12,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,15,Arithmetic Mean
0.983006535948,wine,13,178,3,svm,Random Subspace,15,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,15,Majority Voting
0.644026667459,glass,9,214,6,svm,Random Subspace,8,Arithmetic Mean
0.972041623667,dermatology,130,358,6,svm,Random Subspace,4,Arithmetic Mean
0.790798328784,urban_land_cover,147,675,9,svm,Random Subspace,1,Majority Voting
0.917161531279,ionosphere,34,351,2,svm,Random Subspace,15,Arithmetic Mean
0.797619047619,spect,44,267,2,svm,Random Subspace,20,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,15,Arithmetic Mean
0.947082955804,house_votes,48,435,2,svm,Random Subspace,15,Arithmetic Mean
0.728443321577,tic_tac_toe,27,958,2,svm,Random Subspace,6,Majority Voting
0.906050420168,ionosphere,34,351,2,svm,Random Subspace,20,Majority Voting
0.896753246753,thyroid,5,215,3,svm,Random Subspace,12,Majority Voting
0.720254515599,breast_cancer,43,286,2,svm,Random Subspace,20,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,15,Majority Voting
0.972187822497,wine,13,178,3,svm,Random Subspace,20,Majority Voting
0.98022875817,dermatology,130,358,6,svm,Random Subspace,8,Majority Voting
0.847093531469,crx,46,653,2,svm,Random Subspace,8,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,15,Arithmetic Mean
0.638547059348,glass,9,214,6,svm,Random Subspace,15,Majority Voting
0.886666666667,iris,4,150,3,svm,Random Subspace,25,Majority Voting
0.906666666667,iris,4,150,3,svm,Random Subspace,20,Arithmetic Mean
0.714141684753,tic_tac_toe,27,958,2,svm,Random Subspace,4,Arithmetic Mean
0.892207792208,thyroid,5,215,3,svm,Random Subspace,15,Majority Voting
0.642459161738,glass,9,214,6,svm,Random Subspace,12,Arithmetic Mean
0.782783882784,spect,44,267,2,svm,Random Subspace,20,Arithmetic Mean
0.834947552448,crx,46,653,2,svm,Random Subspace,6,Arithmetic Mean
0.713357963875,breast_cancer,43,286,2,svm,Random Subspace,25,Majority Voting
0.947030101681,house_votes,48,435,2,svm,Random Subspace,20,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,20,Majority Voting
0.70678332429,tic_tac_toe,27,958,2,svm,Random Subspace,8,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,20,Majority Voting
0.916017316017,thyroid,5,215,3,svm,Random Subspace,12,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,20,Arithmetic Mean
0.977906776746,dermatology,130,358,6,svm,Random Subspace,6,Arithmetic Mean
0.961076711386,wine,13,178,3,svm,Random Subspace,20,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,20,Arithmetic Mean
0.379234355394,yeast,11,1479,9,svm,Random Subspace,1,Majority Voting
0.848371212121,crx,46,653,2,svm,Random Subspace,12,Majority Voting
0.930086580087,thyroid,5,215,3,svm,Random Subspace,15,Arithmetic Mean
0.926666666667,iris,4,150,3,svm,Random Subspace,25,Arithmetic Mean
0.922796451914,ionosphere,34,351,2,svm,Random Subspace,25,Majority Voting
0.803694485095,urban_land_cover,147,675,9,svm,Random Subspace,1,Arithmetic Mean
0.790476190476,spect,44,267,2,svm,Random Subspace,25,Majority Voting
0.917240896359,ionosphere,34,351,2,svm,Random Subspace,20,Arithmetic Mean
