score,dataset,feature_count,dataset_size,number_of_classes,model,ensemble,ensemble_size,voting_system
0.1599880925,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,20, Arithmetic  Mean 
0.1570762443,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,30, Arithmetic  Mean 
0.1557086182,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,40, Arithmetic  Mean 
0.158717668,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,50, Arithmetic  Mean 
0.1600426683,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,60, Arithmetic  Mean 
0.155570592,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,70, Arithmetic  Mean 
0.1556407449,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,80, Arithmetic  Mean 
0.1601261187,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,90, Arithmetic  Mean 
0.1585255196,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Subspace ,100, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,1, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,3, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,5, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,10, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,20, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,30, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,40, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,50, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,60, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,70, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,80, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,90, Arithmetic  Mean 
0.1526046465,urban_land_cover,147,675,9, Extreme  Learning  Machine , Random  Networks ,100, Arithmetic  Mean 
0.7130669145,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,1, Majority  Voting 
0.7585016856,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,3, Majority  Voting 
0.7487263694,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,5, Majority  Voting 
0.7731474602,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,10, Majority  Voting 
0.7714063858,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,20, Majority  Voting 
0.7818391777,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,30, Majority  Voting 
0.7861474016,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,40, Majority  Voting 
0.7936721605,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,50, Majority  Voting 
0.7949616182,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,60, Majority  Voting 
0.7862025809,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,70, Majority  Voting 
0.7921451705,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,80, Majority  Voting 
0.7947366106,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,90, Majority  Voting 
0.7996080822,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,100, Majority  Voting 
